date,Close,High,Low,Open,Volume
2017-12-15 00:05:00,16388.0,16390.0,16317.0,16379.999,12.4628266
2017-12-15 00:10:00,16310.0,16389.5,16310.0,16378.0,13.48074389
2017-12-15 00:15:00,16500.0,16500.0,16300.0,16378.0,67.59858665
2017-12-15 00:20:00,16597.99999999,16600.0,16480.0,16499.0,71.47106573
2017-12-15 00:25:00,16685.0,16690.0,16597.99999999,16597.99999999,31.06715414
2017-12-15 00:30:00,16680.0,16700.0,16662.35750236,16685.0,61.36923571
2017-12-15 00:35:00,16704.0,16731.0,16610.60000001,16681.5,41.95184619
2017-12-15 00:40:00,16840.0,16845.0,16704.00000001,16705.00000001,62.464883799999996
2017-12-15 00:45:00,16845.0,16849.0,16642.648,16835.001,55.54539113
2017-12-15 00:50:00,16900.6086076,16927.00005502,16834.96,16845.0,59.26959494
2017-12-15 00:55:00,16935.0,16936.8,16900.0,16927.00005501,65.74625732
2017-12-15 01:00:00,16767.87889409,16937.0,16760.00000002,16935.0,50.68404308
2017-12-15 01:05:00,16750.0,16799.99999999,16727.95096577,16767.87889409,23.11065217
2017-12-15 01:10:00,16746.59193581,16750.00000001,16700.0,16750.0,44.96634323
2017-12-15 01:15:00,16780.9999991,16880.79999999,16738.00000001,16749.99999999,20.71941087
2017-12-15 01:20:00,16819.99999999,16820.0,16730.00000001,16780.9999991,23.06304418
2017-12-15 01:25:00,16820.0,16820.0,16753.01100105,16753.01100105,20.08241518
2017-12-15 01:30:00,16900.0,16900.0,16811.00000004,16820.0,25.34392064
2017-12-15 01:35:00,16969.69,16970.0,16899.0,16900.0,40.79234733
2017-12-15 01:40:00,17100.0,17100.0,16920.06000333,16920.06000333,114.00991855
2017-12-15 01:45:00,17130.0,17130.00000001,17051.49999999,17100.0,49.22027259
2017-12-15 01:50:00,17196.0,17200.0,17126.0,17130.0,46.58011358
2017-12-15 01:55:00,17093.0,17196.0,17000.0,17196.0,60.67089428
2017-12-15 02:00:00,16920.0,17093.0,16890.0,17093.0,29.22784045
2017-12-15 02:05:00,17120.2735,17147.0,16900.735081900002,16920.0,38.36619049
2017-12-15 02:10:00,17120.0,17120.2735,17100.0,17102.0,24.27534126
2017-12-15 02:15:00,17118.49000011,17120.27349998,17117.0,17118.0,16.91486946
2017-12-15 02:20:00,17247.18251257,17247.18251257,17118.490000100002,17118.49000011,37.42945361
2017-12-15 02:25:00,17290.0,17295.0,17245.2,17247.9197441,44.9811281
2017-12-15 02:30:00,17356.0,17356.0,17274.999,17289.0,219.75755409
2017-12-15 02:35:00,17468.6655,17468.6655,17353.67,17356.0,63.52449138
2017-12-15 02:40:00,17412.5,17500.56599999,17400.0,17468.6655,103.33605709
2017-12-15 02:45:00,17739.00000001,17750.0,17400.0,17412.5,112.40863073
2017-12-15 02:50:00,17600.0,17824.0,17593.54687588,17750.0,125.34944781
2017-12-15 02:55:00,17355.177972,17650.0,17338.805,17600.0,98.68810767
2017-12-15 03:00:00,17600.0,17600.17599997,17350.001,17355.177972,79.58090789
2017-12-15 03:05:00,17470.0,17600.0,17450.0,17600.0,40.12009584
2017-12-15 03:10:00,17332.00000001,17549.99999999,17330.24,17470.0,39.31136532
2017-12-15 03:15:00,17150.00000003,17340.0,17025.02282718,17340.0,119.22175091
2017-12-15 03:20:00,17120.00000002,17255.1,17101.0,17150.00000001,29.80500075
2017-12-15 03:25:00,17129.0,17189.99999998,17039.0,17130.0,26.93597119
2017-12-15 03:30:00,17402.0,17439.1114905,17129.0,17129.0,36.41431694
2017-12-15 03:35:00,17290.0,17435.0,17210.00000001,17402.0,20.5929028
2017-12-15 03:40:00,17290.0,17340.34,17288.32895,17290.0,13.48216129
2017-12-15 03:45:00,17288.0,17321.0,17251.000000099993,17288.32895,9.67959887
2017-12-15 03:50:00,17229.0,17320.0,17229.0,17302.68,12.24057151
2017-12-15 03:55:00,17123.57997,17230.0,17110.80000001,17229.0,13.53233556
2017-12-15 04:00:00,17140.0,17227.9,17123.57997,17198.99999998,24.52067909
2017-12-15 04:05:00,17168.743326,17199.0,17135.00000002,17140.0,16.50129309
2017-12-15 04:10:00,17140.51374783,17200.00000002,17140.51374783,17163.0,39.45127144
2017-12-15 04:15:00,16975.0,17180.51374783,16934.0,17161.50374782,36.76542952
2017-12-15 04:20:00,17003.00000001,17050.5,16880.69290972,16956.0,28.75339456
2017-12-15 04:25:00,17110.0,17200.0,17005.00000001,17005.00000001,20.07197912
2017-12-15 04:30:00,17139.81583498,17200.0,17110.0,17110.0,11.18457498
2017-12-15 04:35:00,17162.82,17190.99,17112.00000006,17139.81583498,8.80807134
2017-12-15 04:40:00,17100.0,17162.82,17050.00000001,17162.82,14.04677536
2017-12-15 04:45:00,17249.0,17250.0,17100.0,17120.0,15.32452823
2017-12-15 04:50:00,17298.0,17322.06152547,17164.00000001,17249.0,21.43527744
2017-12-15 04:55:00,17272.00000104,17389.21,17250.34607481,17298.0,17.87639124
2017-12-15 05:00:00,17315.218576,17380.0,17185.78128581,17300.0,13.64334676
2017-12-15 05:05:00,17311.0,17320.0,17250.0,17315.218576,8.92082795
2017-12-15 05:10:00,17389.21,17389.24,17311.0,17311.0,15.15230906
2017-12-15 05:15:00,17396.0,17400.69290974,17385.0,17389.21,17.91257268
2017-12-15 05:20:00,17340.0,17396.0,17291.0,17385.00000001,6.57820924
2017-12-15 05:25:00,17299.0,17330.0,17291.00000012,17300.0,13.37977639
2017-12-15 05:30:00,17291.00000016,17339.99999999,17291.00000013,17299.0,4.89905928
2017-12-15 05:35:00,17228.0,17328.69696968,17228.0,17291.00000013,13.61457138
2017-12-15 05:40:00,17154.0,17250.0,17153.0,17240.0,6.01608654
2017-12-15 05:45:00,17160.0113499,17164.0,17153.0,17154.0,7.312106
2017-12-15 05:50:00,17226.16759039,17240.0,17160.01134991,17160.01134991,10.91791162
2017-12-15 05:55:00,17236.16759,17237.0,17226.16759039,17226.16759039,5.4858147000000015
2017-12-15 06:00:00,17235.0,17237.0,17228.16759039,17236.16759,6.43035229
2017-12-15 06:05:00,17260.0,17260.0,17229.0,17235.0,14.78894586
2017-12-15 06:10:00,17250.00000002,17288.0,17229.00000001,17271.709999900002,8.84085809
2017-12-15 06:15:00,17255.0,17279.0,17229.0,17255.0,8.86511688
2017-12-15 06:20:00,17180.1675904,17279.0,17154.0,17255.0,10.93764141
2017-12-15 06:25:00,17100.0,17180.1675904,17090.0,17165.0,21.98429892
2017-12-15 06:30:00,17113.0,17145.0,17050.0001,17100.0,14.45036018
2017-12-15 06:35:00,17105.0,17119.0,17100.0,17113.0,25.82408146
2017-12-15 06:40:00,17160.0,17286.051445200002,17105.0,17109.0,9.76699077
2017-12-15 06:45:00,17160.0,17264.71,17160.0,17160.00000002,6.73505011
2017-12-15 06:50:00,17195.99999994,17200.8,17100.0,17183.8,8.91903939
2017-12-15 06:55:00,17135.0,17194.99999989,17101.0,17140.0,6.52492169
2017-12-15 07:00:00,17155.0,17199.98000001,17120.0,17135.0,14.00891454
2017-12-15 07:05:00,17110.98,17155.0,17102.0,17135.0,7.33011443
2017-12-15 07:10:00,17125.0,17137.99999999,17102.00000009,17110.9,10.17974717
2017-12-15 07:15:00,17100.5,17135.0,17100.0,17125.0,26.78796465
2017-12-15 07:20:00,17100.0,17138.0,17100.0,17100.5,39.92112173
2017-12-15 07:25:00,17100.49999997,17100.49999997,17100.0,17100.00000011,8.00407758
2017-12-15 07:30:00,17080.0,17100.49999997,17080.0,17100.49999989,3.64741878
2017-12-15 07:35:00,17139.0,17200.0,17080.0,17080.0,7.940325200000001
2017-12-15 07:40:00,17199.999,17200.0,17139.0,17189.36632168,4.98602597
2017-12-15 07:45:00,17198.99999899,17200.0,17140.0,17198.99999899,11.82311272
2017-12-15 07:50:00,17141.0,17199.0,17051.00000001,17198.99999899,13.22261292
2017-12-15 07:55:00,17097.0,17199.0,17085.0,17140.0,9.3191481
2017-12-15 08:00:00,17096.001,17139.99999999,17095.08,17097.0,10.2973717
2017-12-15 08:05:00,17051.0,17099.0,17051.0,17099.0,14.11989045
2017-12-15 08:10:00,17053.0,17080.0,17050.00000003,17051.0,23.15483015
2017-12-15 08:15:00,17070.0,17080.0,17050.0,17053.0,30.27672734
2017-12-15 08:20:00,17070.0,17079.0,17050.0,17069.0,8.77542438
2017-12-15 08:25:00,17070.5,17080.0,17060.0,17070.0,13.67143067
2017-12-15 08:30:00,17122.998,17139.0,17067.0,17070.5,7.4072704
2017-12-15 08:35:00,17150.0,17150.0,17122.998,17122.999,4.75444121
2017-12-15 08:40:00,17150.00000003,17150.00000003,17125.0,17125.00000021,8.48683229
2017-12-15 08:45:00,17249.0,17249.0,17150.0,17150.00000003,13.66341099
2017-12-15 08:50:00,17255.0,17255.0,17220.0,17249.0,10.01776475
2017-12-15 08:55:00,17295.00000016,17300.0,17255.0,17255.5,9.11486663
2017-12-15 09:00:00,17307.0,17325.0,17293.0,17295.00000016,10.18883721
2017-12-15 09:05:00,17351.0,17359.0,17300.00000001,17307.0,7.53219665
2017-12-15 09:10:00,17450.0,17488.888888,17351.0,17359.0,36.60157389
2017-12-15 09:15:00,17497.19999999,17499.0,17433.62705901,17450.0,27.76266437
2017-12-15 09:20:00,17421.11100001,17498.999999900007,17400.98,17497.19999999,28.16148749
2017-12-15 09:25:00,17440.0,17450.0,17421.111,17421.11100001,18.7447528
2017-12-15 09:30:00,17444.0,17489.0,17422.0,17440.0,12.39159327
2017-12-15 09:35:00,17484.45822531,17488.0,17400.0,17444.0,19.40383674
2017-12-15 09:40:00,17485.99999,17490.0,17484.45822531,17484.47,12.30407446
2017-12-15 09:45:00,17454.71633378,17489.02986821,17450.0,17485.99999,10.04873206
2017-12-15 09:50:00,17490.02986821,17496.0,17454.71633378,17454.71633378,6.99007779
2017-12-15 09:55:00,17697.0,17700.0,17495.0,17495.0,76.05329666
2017-12-15 10:00:00,17756.00000001,17765.0,17640.0,17697.0,43.4074347
2017-12-15 10:05:00,17800.00000001,17800.00000001,17756.0,17765.0,56.23527921
2017-12-15 10:10:00,17740.0,17824.0,17649.82960006,17800.00000001,50.150147499999996
2017-12-15 10:15:00,17854.0,17854.0,17730.0,17748.9211614,38.68071032
2017-12-15 10:20:00,17900.0,17914.20452692,17850.0,17854.0,80.04841046
2017-12-15 10:25:00,17829.00000009,17920.0,17703.03315224,17900.0,46.35729797
2017-12-15 10:30:00,17930.98563722,17930.98563722,17750.00000001,17829.00000009,41.01778929
2017-12-15 10:35:00,17930.0,17988.888888,17900.00000001,17932.0,31.54259927
2017-12-15 10:40:00,17897.0,17930.0,17848.08063274,17930.0,46.91805935
2017-12-15 10:45:00,17738.8802,17900.0,17725.20818116,17897.0,42.07445459
2017-12-15 10:50:00,17750.97408772,17750.97408772,17600.0,17738.8802,68.26651159999999
2017-12-15 10:55:00,17849.000000099993,17860.0,17750.97408772,17752.027776,19.19865755
2017-12-15 11:00:00,17779.0,17851.814421900002,17779.0,17850.0,22.080198199999998
2017-12-15 11:05:00,17725.00000001,17783.0,17700.00000001,17779.0,14.11368409
2017-12-15 11:10:00,17720.0,17750.0,17700.00000001,17725.00000001,12.67887098
2017-12-15 11:15:00,17770.0,17800.0,17700.00000007,17737.00000002,11.17227328
2017-12-15 11:20:00,17769.0,17800.0,17724.0,17752.00000001,14.56509085
2017-12-15 11:25:00,17797.0,17799.0,17769.0,17769.0,4.18542834
2017-12-15 11:30:00,17799.0,17799.999999,17780.0,17795.0,6.34411386
2017-12-15 11:35:00,17899.0,17899.0,17798.999999900007,17799.0,17.45992285
2017-12-15 11:40:00,17920.0,17920.0,17898.99999999,17899.0,13.74768135
2017-12-15 11:45:00,17972.0,17972.0,17899.00000001,17921.06244415,20.79984452
2017-12-15 11:50:00,17963.00000001,17980.0,17950.0078822,17950.0078822,24.26802105
2017-12-15 11:55:00,17900.00001,17970.0,17899.0,17963.0,19.72392681
2017-12-15 12:00:00,17969.17431193,17969.17431193,17890.001,17900.0,12.91387968
2017-12-15 12:05:00,17989.0,17989.0,17965.0,17968.0,11.21438001
2017-12-15 12:10:00,17988.0,17996.0,17965.0,17988.0,29.19755877
2017-12-15 12:15:00,17965.0,17988.0,17965.0,17988.0,11.98083548
2017-12-15 12:20:00,17852.24777739,17964.9999,17780.0,17964.9999,27.43807222
2017-12-15 12:25:00,17960.0,17960.0,17852.24777739,17852.24777739,19.11779785
2017-12-15 12:30:00,17931.0,17960.0,17900.00000003,17950.0,8.11640458
2017-12-15 12:35:00,17900.0,17949.0,17890.00100003,17949.0,5.82317204
2017-12-15 12:40:00,17892.0,17961.0,17890.00100003,17905.0,19.07098531
2017-12-15 12:45:00,17823.0,17895.0,17789.48431848,17892.0,18.08371546
2017-12-15 12:50:00,17780.000015,17853.0,17780.00001,17823.0,11.48768182
2017-12-15 12:55:00,17800.000015,17800.000015,17780.0,17780.000015,22.256880600000002
2017-12-15 13:00:00,17861.0,17899.0,17800.0,17800.0,12.64941918
2017-12-15 13:05:00,17853.2,17899.0,17853.0,17880.0,11.49641214
2017-12-15 13:10:00,17853.2,17898.99999995,17853.11,17853.2,12.31147148
2017-12-15 13:15:00,17750.00000001,17867.99999999,17750.0,17853.2,24.81457233
2017-12-15 13:20:00,17699.59456472,17750.00000001,17675.0,17750.0,23.28602151
2017-12-15 13:25:00,17650.0,17700.0,17650.0,17686.00000002,15.24706376
2017-12-15 13:30:00,17634.00000002,17685.0,17600.0,17650.0,33.87524479
2017-12-15 13:35:00,17682.0,17685.00000001,17630.0,17634.00000002,22.02110365
2017-12-15 13:40:00,17549.14006738,17700.0,17530.10499998,17682.00000001,46.05107538
2017-12-15 13:45:00,17499.0,17550.0,17460.0,17550.0,47.20811646
2017-12-15 13:50:00,17753.224372,17780.0,17498.22,17500.0,39.20844118
2017-12-15 13:55:00,17700.5,17780.0,17676.01,17700.124,15.36991029
2017-12-15 14:00:00,17725.0,17749.83124156,17674.85,17700.5,17.66186084
2017-12-15 14:05:00,17801.0,17850.0,17700.0,17729.0,16.11181869
2017-12-15 14:10:00,17720.0,17850.0,17679.0,17807.59594937,25.23406814
2017-12-15 14:15:00,17750.00000001,17770.00000001,17679.0,17720.0,9.40551219
2017-12-15 14:20:00,17750.0,17770.00000001,17720.10000001,17750.00000001,6.21324497
2017-12-15 14:25:00,17789.0,17790.0,17731.21,17748.99999999,10.059791
2017-12-15 14:30:00,17720.0,17789.0,17720.0,17750.0,14.39921382
2017-12-15 14:35:00,17620.0000005,17750.0,17618.0,17720.0,14.999556400000001
2017-12-15 14:40:00,17611.0,17620.00000051,17609.0,17620.0000005,19.20490497
2017-12-15 14:45:00,17650.0,17650.001,17609.0,17611.0,18.34051046
2017-12-15 14:50:00,17730.0,17743.0,17614.0000005,17650.0,15.88697591
2017-12-15 14:55:00,17610.00000002,17730.0,17610.00000002,17700.0,26.94399337
2017-12-15 15:00:00,17610.0,17700.0,17610.0,17638.0,17.35634828
2017-12-15 15:05:00,17578.0,17611.00000002,17541.5,17611.00000002,12.60187342
2017-12-15 15:10:00,17600.0,17600.71624689,17558.0,17578.0,10.64096564
2017-12-15 15:15:00,17531.0,17600.0,17503.0,17600.0,33.57839521
2017-12-15 15:20:00,17461.0,17541.0,17460.0,17531.0,41.04018264
2017-12-15 15:25:00,17473.0,17500.0,17460.0,17485.002,16.09964765
2017-12-15 15:30:00,17530.0,17531.0,17470.21999999,17473.0,22.46403899
2017-12-15 15:35:00,17541.499,17610.09000002,17529.0,17530.0,30.04222284
2017-12-15 15:40:00,17545.00000001,17581.0,17541.499,17541.499,19.04467882
2017-12-15 15:45:00,17550.1,17588.99,17542.0,17545.00000001,7.06083181
2017-12-15 15:50:00,17560.10000003,17580.0,17549.00000002,17550.1,15.094725400000002
2017-12-15 15:55:00,17560.10000008,17570.0,17550.0,17560.10000003,9.14620915
2017-12-15 16:00:00,17560.1,17560.10000009,17551.0,17560.10000008,11.24443154
2017-12-15 16:05:00,17640.8441634,17650.99999999,17560.1,17560.10000003,11.10811479
2017-12-15 16:10:00,17650.0,17699.99999999,17639.8441634,17640.8441634,21.84673063
2017-12-15 16:15:00,17654.1,17718.2109201,17639.8441634,17650.0,13.82741918
2017-12-15 16:20:00,17689.00499996,17718.2109201,17579.99,17654.1,22.49439879
2017-12-15 16:25:00,17610.99999999,17688.67071554,17600.0,17688.67071554,7.92028024
2017-12-15 16:30:00,17570.0,17610.99999999,17560.8441634,17610.99999999,5.57784448
2017-12-15 16:35:00,17570.00000002,17610.99999999,17570.00000002,17592.0,7.00831204
2017-12-15 16:40:00,17598.0,17600.4,17561.0,17570.00000002,5.38878613
2017-12-15 16:45:00,17560.00000001,17599.8,17560.00000001,17598.0,8.98699877
2017-12-15 16:50:00,17499.99999999,17587.99999999,17479.12810699,17560.00000003,17.12810411
2017-12-15 16:55:00,17540.0,17560.5,17480.00000001,17480.5,9.13831331
2017-12-15 17:00:00,17549.0,17559.21155,17521.0,17540.0,4.9427078
2017-12-15 17:05:00,17536.0,17549.0,17530.01000001,17549.0,14.49296356
2017-12-15 17:10:00,17570.0,17602.24,17539.3,17549.9999,4.41316651
2017-12-15 17:15:00,17580.0,17602.24,17550.0,17597.9764171,6.780701400000001
2017-12-15 17:20:00,17590.0,17650.0,17539.3,17580.0,13.45875905
2017-12-15 17:25:00,17570.00000006,17650.0,17570.00000006,17620.8441634,13.68504123
2017-12-15 17:30:00,17591.0,17591.0,17570.00000006,17570.00000006,9.65047392
2017-12-15 17:35:00,17599.0,17626.34024955,17573.0,17591.0,11.00848628
2017-12-15 17:40:00,17599.00000005,17619.0,17573.0,17598.99999999,8.18978164
2017-12-15 17:45:00,17572.00000001,17626.34024954,17572.0,17599.00000005,7.02433768
2017-12-15 17:50:00,17571.00000007,17617.0,17571.00000006,17573.0,17.58092365
2017-12-15 17:55:00,17571.00000007,17616.999,17571.00000006,17571.00000007,8.74454614
2017-12-15 18:00:00,17572.00000017,17575.00000007,17571.00000007,17573.0,8.37643036
2017-12-15 18:05:00,17575.00000006,17575.00000007,17570.00000006,17572.00000009,36.18947943
2017-12-15 18:10:00,17536.0,17575.00000007,17536.0,17575.00000006,6.87448119
2017-12-15 18:15:00,17565.40000005,17565.40000006,17520.0,17536.0,4.6037524
2017-12-15 18:20:00,17540.0,17570.00000005,17531.0,17565.40000006,7.61171836
2017-12-15 18:25:00,17559.999,17570.00000005,17540.0,17540.0,6.98110361
2017-12-15 18:30:00,17565.99900001,17614.0,17559.0,17569.99,8.33883565
2017-12-15 18:35:00,17650.0,17659.0,17565.999,17579.0,9.78165306
2017-12-15 18:40:00,17700.0,17700.1945778,17628.56138075,17650.0,12.38037332
2017-12-15 18:45:00,17714.7,17723.99588593,17700.0,17700.0,6.8021129
2017-12-15 18:50:00,17756.0,17780.13439329,17713.99,17714.7,10.57069963
2017-12-15 18:55:00,17794.587338,17799.5,17755.0,17756.1,9.67601248
2017-12-15 19:00:00,17820.54365805,17838.825621400007,17790.995,17794.587338,11.92393621
2017-12-15 19:05:00,17850.99,17850.99999999,17818.0,17820.0,6.3236074
2017-12-15 19:10:00,17714.7,17894.98264436,17714.7,17850.99999999,32.80912818
2017-12-15 19:15:00,17659.0,17726.0,17658.84248132,17713.5,10.81001535
2017-12-15 19:20:00,17673.0,17673.0,17658.84248132,17659.0,6.41954398
2017-12-15 19:25:00,17673.01,17746.42156558,17673.0,17673.0,6.73679134
2017-12-15 19:30:00,17682.0,17700.0,17673.0,17673.01,7.33109818
2017-12-15 19:35:00,17685.99,17700.0,17682.0,17700.0,1.40654748
2017-12-15 19:40:00,17692.0,17727.41628384,17685.0,17699.0,7.25833471
2017-12-15 19:45:00,17700.0,17700.0,17692.0,17692.0,2.31286187
2017-12-15 19:50:00,17731.0,17746.42156559,17693.0,17700.0,9.77045969
2017-12-15 19:55:00,17747.0,17747.0,17700.0,17732.0,5.99193912
2017-12-15 20:00:00,17682.10000003,17747.0,17682.1,17746.42156559,6.1521666
2017-12-15 20:05:00,17674.0,17682.10000005,17673.99,17682.10000002,12.61358728
2017-12-15 20:10:00,17659.43817482,17677.0,17659.0,17674.0,11.57490769
2017-12-15 20:15:00,17730.00000001,17745.0,17658.85,17659.43817482,28.60480773
2017-12-15 20:20:00,17692.00000001,17730.00000001,17692.00000001,17730.00000001,3.38789061
2017-12-15 20:25:00,17730.00000001,17730.00000001,17684.999,17692.00000001,19.21527508
2017-12-15 20:30:00,17760.00000001,17760.00000001,17728.00000001,17728.00000001,5.38609922
2017-12-15 20:35:00,17798.99,17800.00000001,17730.00000002,17769.69,12.38911023
2017-12-15 20:40:00,17785.99999,17798.95,17730.00001001,17798.95,5.9441153700000005
2017-12-15 20:45:00,17778.00000012,17785.99999998,17750.00000005,17777.0,5.58942205
2017-12-15 20:50:00,17710.0,17779.982219999998,17700.0,17777.51,8.25864807
2017-12-15 20:55:00,17690.13200015,17730.0,17690.13200014,17700.00000001,5.21042548
2017-12-15 21:00:00,17682.0,17699.131999999998,17678.8,17690.13200015,33.56356163
2017-12-15 21:05:00,17752.0,17752.0,17685.00000002,17685.00000002,1.55564548
2017-12-15 21:10:00,17752.0,17789.99999998,17660.0,17752.0,6.62321457
2017-12-15 21:15:00,17570.00000002,17760.0,17531.0,17680.06865544,26.84935257
2017-12-15 21:20:00,17530.0,17570.00000003,17520.0,17570.00000002,16.5725927
2017-12-15 21:25:00,17407.0,17530.0,17400.0,17530.0,43.45477458
2017-12-15 21:30:00,17406.99999999,17459.0,17400.0,17407.0,50.03051657
2017-12-15 21:35:00,17530.0,17535.0,17400.0,17406.99999999,11.81844077
2017-12-15 21:40:00,17479.71700091,17575.00000005,17459.2,17520.0,18.0455431
2017-12-15 21:45:00,17514.0,17515.0,17444.0,17479.0,6.94127776
2017-12-15 21:50:00,17544.999,17580.7170009,17514.0,17514.0,10.19302056
2017-12-15 21:55:00,17535.0,17600.0,17530.0,17535.0,13.99360641
2017-12-15 22:00:00,17550.0,17599.98999999,17530.0,17531.0,3.30164983
